Var1,Freq,pl.p,planting,plot.type,preRE
7.265,11.1111111111,70,23,Remnant,5
7.84,0,70,23,Remnant,5
8.42,0,70,23,Remnant,5
-2.455,0,71,23,Remnant,5
-1.875,0,71,23,Remnant,5
-1.305,0,71,23,Remnant,5
-0.7345,0,71,23,Remnant,5
-0.163,22.2222222222,71,23,Remnant,5
0.409,11.1111111111,71,23,Remnant,5
0.9825,55.5555555556,71,23,Remnant,5
1.555,55.5555555556,71,23,Remnant,5
2.125,88.8888888889,71,23,Remnant,5
2.695,100,71,23,Remnant,5
3.265,122.2222222222,71,23,Remnant,5
3.835,44.4444444444,71,23,Remnant,5
4.41,33.3333333333,71,23,Remnant,5
4.985,66.6666666667,71,23,Remnant,5
5.555,22.2222222222,71,23,Remnant,5
6.125,11.1111111111,71,23,Remnant,5
6.695,33.3333333333,71,23,Remnant,5
7.265,0,71,23,Remnant,5
7.84,0,71,23,Remnant,5
8.42,11.1111111111,71,23,Remnant,5
-2.455,0,72,23,Remnant,5
-1.875,0,72,23,Remnant,5
-1.305,0,72,23,Remnant,5
-0.7345,0,72,23,Remnant,5
-0.163,0,72,23,Remnant,5
0.409,0,72,23,Remnant,5
0.9825,0,72,23,Remnant,5
1.555,0,72,23,Remnant,5
2.125,11.1111111111,72,23,Remnant,5
2.695,11.1111111111,72,23,Remnant,5
3.265,11.1111111111,72,23,Remnant,5
3.835,11.1111111111,72,23,Remnant,5
4.41,44.4444444444,72,23,Remnant,5
4.985,33.3333333333,72,23,Remnant,5
5.555,66.6666666667,72,23,Remnant,5
6.125,88.8888888889,72,23,Remnant,5
6.695,44.4444444444,72,23,Remnant,5
7.265,22.2222222222,72,23,Remnant,5
7.84,0,72,23,Remnant,5
8.42,0,72,23,Remnant,5
-2.455,0,73,23,Remnant,5
-1.875,0,73,23,Remnant,5
-1.305,0,73,23,Remnant,5
-0.7345,0,73,23,Remnant,5
-0.163,0,73,23,Remnant,5
0.409,0,73,23,Remnant,5
0.9825,0,73,23,Remnant,5
1.555,0,73,23,Remnant,5
2.125,0,73,23,Remnant,5
2.695,0,73,23,Remnant,5
3.265,0,73,23,Remnant,5
3.835,33.3333333333,73,23,Remnant,5
4.41,33.3333333333,73,23,Remnant,5
4.985,55.5555555556,73,23,Remnant,5
5.555,11.1111111111,73,23,Remnant,5
6.125,11.1111111111,73,23,Remnant,5
6.695,0,73,23,Remnant,5
7.265,0,73,23,Remnant,5
7.84,11.1111111111,73,23,Remnant,5
8.42,11.1111111111,73,23,Remnant,5
-2.455,0,74,24,Remnant,5
-1.875,0,74,24,Remnant,5
-1.305,0,74,24,Remnant,5
-0.7345,0,74,24,Remnant,5
-0.163,0,74,24,Remnant,5
0.409,0,74,24,Remnant,5
0.9825,11.1111111111,74,24,Remnant,5
1.555,0,74,24,Remnant,5
2.125,11.1111111111,74,24,Remnant,5
2.695,11.1111111111,74,24,Remnant,5
3.265,44.4444444444,74,24,Remnant,5
3.835,0,74,24,Remnant,5
4.41,66.6666666667,74,24,Remnant,5
4.985,66.6666666667,74,24,Remnant,5
5.555,66.6666666667,74,24,Remnant,5
6.125,22.2222222222,74,24,Remnant,5
6.695,44.4444444444,74,24,Remnant,5
7.265,22.2222222222,74,24,Remnant,5
7.84,0,74,24,Remnant,5
8.42,0,74,24,Remnant,5
-2.455,0,75,25,Young regrowth,5
-1.875,0,75,25,Young regrowth,5
-1.305,0,75,25,Young regrowth,5
-0.7345,0,75,25,Young regrowth,5
-0.163,0,75,25,Young regrowth,5
0.409,0,75,25,Young regrowth,5
0.9825,11.1111111111,75,25,Young regrowth,5
1.555,11.1111111111,75,25,Young regrowth,5
2.125,33.3333333333,75,25,Young regrowth,5
2.695,77.7777777778,75,25,Young regrowth,5
3.265,44.4444444444,75,25,Young regrowth,5
3.835,100,75,25,Young regrowth,5
4.41,88.8888888889,75,25,Young regrowth,5
4.985,55.5555555556,75,25,Young regrowth,5
5.555,11.1111111111,75,25,Young regrowth,5
6.125,44.4444444444,75,25,Young regrowth,5
6.695,11.1111111111,75,25,Young regrowth,5
7.265,0,75,25,Young regrowth,5
7.84,0,75,25,Young regrowth,5
8.42,0,75,25,Young regrowth,5
-2.455,0,76,25,Young regrowth,5
-1.875,0,76,25,Young regrowth,5
-1.305,0,76,25,Young regrowth,5
-0.7345,0,76,25,Young regrowth,5
-0.163,0,76,25,Young regrowth,5
0.409,11.1111111111,76,25,Young regrowth,5
0.9825,11.1111111111,76,25,Young regrowth,5
1.555,22.2222222222,76,25,Young regrowth,5
2.125,55.5555555556,76,25,Young regrowth,5
2.695,55.5555555556,76,25,Young regrowth,5
3.265,144.4444444444,76,25,Young regrowth,5
3.835,144.4444444444,76,25,Young regrowth,5
4.41,55.5555555556,76,25,Young regrowth,5
4.985,111.1111111111,76,25,Young regrowth,5
5.555,22.2222222222,76,25,Young regrowth,5
6.125,22.2222222222,76,25,Young regrowth,5
6.695,0,76,25,Young regrowth,5
7.265,0,76,25,Young regrowth,5
7.84,0,76,25,Young regrowth,5
8.42,0,76,25,Young regrowth,5
-2.455,0,77,25,Young regrowth,5
-1.875,0,77,25,Young regrowth,5
-1.305,0,77,25,Young regrowth,5
-0.7345,0,77,25,Young regrowth,5
-0.163,0,77,25,Young regrowth,5
0.409,0,77,25,Young regrowth,5
0.9825,11.1111111111,77,25,Young regrowth,5
1.555,0,77,25,Young regrowth,5
2.125,66.6666666667,77,25,Young regrowth,5
2.695,77.7777777778,77,25,Young regrowth,5
3.265,144.4444444444,77,25,Young regrowth,5
3.835,88.8888888889,77,25,Young regrowth,5
4.41,44.4444444444,77,25,Young regrowth,5
4.985,66.6666666667,77,25,Young regrowth,5
5.555,11.1111111111,77,25,Young regrowth,5
6.125,0,77,25,Young regrowth,5
6.695,0,77,25,Young regrowth,5
7.265,0,77,25,Young regrowth,5
7.84,0,77,25,Young regrowth,5
8.42,0,77,25,Young regrowth,5
-2.455,0,78,25,Young regrowth,5
-1.875,0,78,25,Young regrowth,5
-1.305,0,78,25,Young regrowth,5
-0.7345,0,78,25,Young regrowth,5
-0.163,0,78,25,Young regrowth,5
0.409,0,78,25,Young regrowth,5
0.9825,0,78,25,Young regrowth,5
1.555,22.2222222222,78,25,Young regrowth,5
2.125,33.3333333333,78,25,Young regrowth,5
2.695,66.6666666667,78,25,Young regrowth,5
3.265,88.8888888889,78,25,Young regrowth,5
3.835,77.7777777778,78,25,Young regrowth,5
4.41,22.2222222222,78,25,Young regrowth,5
4.985,44.4444444444,78,25,Young regrowth,5
5.555,0,78,25,Young regrowth,5
6.125,0,78,25,Young regrowth,5
6.695,0,78,25,Young regrowth,5
7.265,0,78,25,Young regrowth,5
7.84,0,78,25,Young regrowth,5
8.42,0,78,25,Young regrowth,5
-2.455,0,79,26,Remnant,5
-1.875,0,79,26,Remnant,5
-1.305,0,79,26,Remnant,5
-0.7345,0,79,26,Remnant,5
-0.163,0,79,26,Remnant,5
0.409,11.1111111111,79,26,Remnant,5
0.9825,111.1111111111,79,26,Remnant,5
1.555,111.1111111111,79,26,Remnant,5
2.125,44.4444444444,79,26,Remnant,5
2.695,33.3333333333,79,26,Remnant,5
3.265,33.3333333333,79,26,Remnant,5
3.835,22.2222222222,79,26,Remnant,5
4.41,0,79,26,Remnant,5
4.985,33.3333333333,79,26,Remnant,5
5.555,11.1111111111,79,26,Remnant,5
6.125,66.6666666667,79,26,Remnant,5
6.695,33.3333333333,79,26,Remnant,5
7.265,22.2222222222,79,26,Remnant,5
7.84,0,79,26,Remnant,5
8.42,0,79,26,Remnant,5
-2.455,0,80,26,Remnant,5
-1.875,0,80,26,Remnant,5
-1.305,0,80,26,Remnant,5
-0.7345,0,80,26,Remnant,5
-0.163,11.1111111111,80,26,Remnant,5
0.409,33.3333333333,80,26,Remnant,5
0.9825,11.1111111111,80,26,Remnant,5
1.555,88.8888888889,80,26,Remnant,5
2.125,22.2222222222,80,26,Remnant,5
2.695,66.6666666667,80,26,Remnant,5
3.265,111.1111111111,80,26,Remnant,5
3.835,55.5555555556,80,26,Remnant,5
4.41,44.4444444444,80,26,Remnant,5
4.985,66.6666666667,80,26,Remnant,5
5.555,11.1111111111,80,26,Remnant,5
6.125,44.4444444444,80,26,Remnant,5
6.695,11.1111111111,80,26,Remnant,5
7.265,0,80,26,Remnant,5
7.84,11.1111111111,80,26,Remnant,5
8.42,0,80,26,Remnant,5
-2.455,0,81,26,Remnant,5
-1.875,0,81,26,Remnant,5
-1.305,0,81,26,Remnant,5
-0.7345,0,81,26,Remnant,5
-0.163,11.1111111111,81,26,Remnant,5
0.409,77.7777777778,81,26,Remnant,5
0.9825,44.4444444444,81,26,Remnant,5
1.555,55.5555555556,81,26,Remnant,5
2.125,33.3333333333,81,26,Remnant,5
2.695,33.3333333333,81,26,Remnant,5
3.265,44.4444444444,81,26,Remnant,5
3.835,55.5555555556,81,26,Remnant,5
4.41,22.2222222222,81,26,Remnant,5
4.985,33.3333333333,81,26,Remnant,5
5.555,33.3333333333,81,26,Remnant,5
6.125,11.1111111111,81,26,Remnant,5
6.695,22.2222222222,81,26,Remnant,5
7.265,22.2222222222,81,26,Remnant,5
7.84,33.3333333333,81,26,Remnant,5
8.42,0,81,26,Remnant,5
-2.455,0,82,26,Remnant,5
-1.875,0,82,26,Remnant,5
-1.305,0,82,26,Remnant,5
-0.7345,0,82,26,Remnant,5
-0.163,0,82,26,Remnant,5
0.409,11.1111111111,82,26,Remnant,5
0.9825,66.6666666667,82,26,Remnant,5
1.555,33.3333333333,82,26,Remnant,5
2.125,22.2222222222,82,26,Remnant,5
2.695,11.1111111111,82,26,Remnant,5
3.265,22.2222222222,82,26,Remnant,5
3.835,55.5555555556,82,26,Remnant,5
4.41,33.3333333333,82,26,Remnant,5
4.985,22.2222222222,82,26,Remnant,5
5.555,33.3333333333,82,26,Remnant,5
6.125,55.5555555556,82,26,Remnant,5
6.695,0,82,26,Remnant,5
7.265,22.2222222222,82,26,Remnant,5
7.84,22.2222222222,82,26,Remnant,5
8.42,0,82,26,Remnant,5
-2.455,0,83,27,Planting,3
-1.875,0,83,27,Planting,3
-1.305,0,83,27,Planting,3
-0.7345,0,83,27,Planting,3
-0.163,0,83,27,Planting,3
0.409,0,83,27,Planting,3
0.9825,0,83,27,Planting,3
1.555,6.6666666667,83,27,Planting,3
2.125,6.6666666667,83,27,Planting,3
2.695,26.6666666667,83,27,Planting,3
3.265,6.6666666667,83,27,Planting,3
3.835,26.6666666667,83,27,Planting,3
4.41,53.3333333333,83,27,Planting,3
4.985,93.3333333333,83,27,Planting,3
5.555,20,83,27,Planting,3
6.125,0,83,27,Planting,3
6.695,0,83,27,Planting,3
7.265,0,83,27,Planting,3
7.84,0,83,27,Planting,3
8.42,0,83,27,Planting,3
-2.455,0,84,27,Planting,3
-1.875,0,84,27,Planting,3
-1.305,0,84,27,Planting,3
-0.7345,0,84,27,Planting,3
-0.163,0,84,27,Planting,3
0.409,0,84,27,Planting,3
0.9825,0,84,27,Planting,3
1.555,6.6666666667,84,27,Planting,3
2.125,6.6666666667,84,27,Planting,3
2.695,6.6666666667,84,27,Planting,3
3.265,13.3333333333,84,27,Planting,3
3.835,13.3333333333,84,27,Planting,3
4.41,20,84,27,Planting,3
4.985,26.6666666667,84,27,Planting,3
5.555,93.3333333333,84,27,Planting,3
6.125,13.3333333333,84,27,Planting,3
6.695,0,84,27,Planting,3
7.265,0,84,27,Planting,3
7.84,0,84,27,Planting,3
8.42,0,84,27,Planting,3
-2.455,0,85,27,Planting,3
-1.875,0,85,27,Planting,3
-1.305,0,85,27,Planting,3
-0.7345,0,85,27,Planting,3
-0.163,0,85,27,Planting,3
0.409,0,85,27,Planting,3
0.9825,0,85,27,Planting,3
1.555,13.3333333333,85,27,Planting,3
2.125,0,85,27,Planting,3
2.695,26.6666666667,85,27,Planting,3
3.265,46.6666666667,85,27,Planting,3
3.835,60,85,27,Planting,3
4.41,46.6666666667,85,27,Planting,3
4.985,40,85,27,Planting,3
5.555,13.3333333333,85,27,Planting,3
6.125,0,85,27,Planting,3
6.695,0,85,27,Planting,3
7.265,0,85,27,Planting,3
7.84,0,85,27,Planting,3
8.42,0,85,27,Planting,3
-2.455,0,86,28,Old regrowth,11
-1.875,0,86,28,Old regrowth,11
-1.305,0,86,28,Old regrowth,11
-0.7345,0,86,28,Old regrowth,11
-0.163,0,86,28,Old regrowth,11
0.409,0,86,28,Old regrowth,11
0.9825,16,86,28,Old regrowth,11
1.555,48,86,28,Old regrowth,11
2.125,32,86,28,Old regrowth,11
2.695,64,86,28,Old regrowth,11
3.265,16,86,28,Old regrowth,11
3.835,80,86,28,Old regrowth,11
4.41,112,86,28,Old regrowth,11
4.985,48,86,28,Old regrowth,11
5.555,128,86,28,Old regrowth,11
6.125,112,86,28,Old regrowth,11
6.695,0,86,28,Old regrowth,11
7.265,0,86,28,Old regrowth,11
7.84,0,86,28,Old regrowth,11
8.42,0,86,28,Old regrowth,11
-2.455,0,87,28,Old regrowth,11
-1.875,0,87,28,Old regrowth,11
-1.305,0,87,28,Old regrowth,11
-0.7345,0,87,28,Old regrowth,11
-0.163,0,87,28,Old regrowth,11
0.409,0,87,28,Old regrowth,11
0.9825,0,87,28,Old regrowth,11
1.555,0,87,28,Old regrowth,11
2.125,0,87,28,Old regrowth,11
2.695,0,87,28,Old regrowth,11
3.265,16,87,28,Old regrowth,11
3.835,64,87,28,Old regrowth,11
4.41,96,87,28,Old regrowth,11
4.985,112,87,28,Old regrowth,11
5.555,128,87,28,Old regrowth,11
6.125,80,87,28,Old regrowth,11
6.695,0,87,28,Old regrowth,11
7.265,0,87,28,Old regrowth,11
7.84,0,87,28,Old regrowth,11
8.42,0,87,28,Old regrowth,11
-2.455,0,88,28,Old regrowth,11
-1.875,0,88,28,Old regrowth,11
-1.305,0,88,28,Old regrowth,11
-0.7345,0,88,28,Old regrowth,11
-0.163,0,88,28,Old regrowth,11
0.409,64,88,28,Old regrowth,11
0.9825,64,88,28,Old regrowth,11
1.555,32,88,28,Old regrowth,11
2.125,80,88,28,Old regrowth,11
2.695,96,88,28,Old regrowth,11
3.265,240,88,28,Old regrowth,11
3.835,160,88,28,Old regrowth,11
4.41,144,88,28,Old regrowth,11
4.985,80,88,28,Old regrowth,11
5.555,96,88,28,Old regrowth,11
6.125,0,88,28,Old regrowth,11
6.695,0,88,28,Old regrowth,11
7.265,0,88,28,Old regrowth,11
7.84,0,88,28,Old regrowth,11
8.42,0,88,28,Old regrowth,11
-2.455,0,89,28,Old regrowth,11
-1.875,0,89,28,Old regrowth,11
-1.305,0,89,28,Old regrowth,11
-0.7345,0,89,28,Old regrowth,11
-0.163,0,89,28,Old regrowth,11
0.409,25,89,28,Old regrowth,11
0.9825,25,89,28,Old regrowth,11
1.555,75,89,28,Old regrowth,11
2.125,75,89,28,Old regrowth,11
2.695,125,89,28,Old regrowth,11
3.265,100,89,28,Old regrowth,11
3.835,125,89,28,Old regrowth,11
4.41,75,89,28,Old regrowth,11
4.985,50,89,28,Old regrowth,11
5.555,25,89,28,Old regrowth,11
6.125,50,89,28,Old regrowth,11
6.695,0,89,28,Old regrowth,11
7.265,0,89,28,Old regrowth,11
7.84,0,89,28,Old regrowth,11
8.42,0,89,28,Old regrowth,11
-2.455,0,90,29,Remnant,12
-1.875,0,90,29,Remnant,12
-1.305,0,90,29,Remnant,12
-0.7345,0,90,29,Remnant,12
-0.163,0,90,29,Remnant,12
0.409,64,90,29,Remnant,12
0.9825,32,90,29,Remnant,12
1.555,48,90,29,Remnant,12
2.125,32,90,29,Remnant,12
2.695,80,90,29,Remnant,12
3.265,64,90,29,Remnant,12
3.835,16,90,29,Remnant,12
4.41,80,90,29,Remnant,12
4.985,0,90,29,Remnant,12
5.555,16,90,29,Remnant,12
6.125,64,90,29,Remnant,12
6.695,16,90,29,Remnant,12
7.265,16,90,29,Remnant,12
7.84,0,90,29,Remnant,12
8.42,0,90,29,Remnant,12
-2.455,0,91,29,Remnant,12
-1.875,0,91,29,Remnant,12
-1.305,0,91,29,Remnant,12
-0.7345,0,91,29,Remnant,12
-0.163,48,91,29,Remnant,12
0.409,32,91,29,Remnant,12
0.9825,48,91,29,Remnant,12
1.555,128,91,29,Remnant,12
2.125,64,91,29,Remnant,12
2.695,32,91,29,Remnant,12
3.265,16,91,29,Remnant,12
3.835,48,91,29,Remnant,12
4.41,32,91,29,Remnant,12
4.985,32,91,29,Remnant,12
5.555,48,91,29,Remnant,12
6.125,16,91,29,Remnant,12
6.695,16,91,29,Remnant,12
7.265,32,91,29,Remnant,12
7.84,0,91,29,Remnant,12
8.42,0,91,29,Remnant,12
-2.455,0,92,29,Remnant,12
-1.875,0,92,29,Remnant,12
-1.305,0,92,29,Remnant,12
-0.7345,0,92,29,Remnant,12
-0.163,32,92,29,Remnant,12
0.409,96,92,29,Remnant,12
0.9825,176,92,29,Remnant,12
1.555,192,92,29,Remnant,12
2.125,288,92,29,Remnant,12
2.695,144,92,29,Remnant,12
3.265,112,92,29,Remnant,12
3.835,64,92,29,Remnant,12
4.41,48,92,29,Remnant,12
4.985,112,92,29,Remnant,12
5.555,80,92,29,Remnant,12
6.125,32,92,29,Remnant,12
6.695,32,92,29,Remnant,12
7.265,16,92,29,Remnant,12
7.84,0,92,29,Remnant,12
8.42,0,92,29,Remnant,12
-2.455,0,93,30,Old regrowth,12
-1.875,0,93,30,Old regrowth,12
-1.305,0,93,30,Old regrowth,12
-0.7345,0,93,30,Old regrowth,12
-0.163,25,93,30,Old regrowth,12
0.409,50,93,30,Old regrowth,12
0.9825,250,93,30,Old regrowth,12
1.555,175,93,30,Old regrowth,12
2.125,275,93,30,Old regrowth,12
2.695,150,93,30,Old regrowth,12
3.265,125,93,30,Old regrowth,12
3.835,125,93,30,Old regrowth,12
4.41,75,93,30,Old regrowth,12
4.985,25,93,30,Old regrowth,12
5.555,25,93,30,Old regrowth,12
6.125,0,93,30,Old regrowth,12
6.695,0,93,30,Old regrowth,12
7.265,25,93,30,Old regrowth,12
7.84,0,93,30,Old regrowth,12
8.42,0,93,30,Old regrowth,12
-2.455,0,94,30,Old regrowth,12
-1.875,0,94,30,Old regrowth,12
-1.305,0,94,30,Old regrowth,12
-0.7345,25,94,30,Old regrowth,12
-0.163,350,94,30,Old regrowth,12
0.409,250,94,30,Old regrowth,12
0.9825,725,94,30,Old regrowth,12
1.555,400,94,30,Old regrowth,12
2.125,300,94,30,Old regrowth,12
2.695,200,94,30,Old regrowth,12
3.265,100,94,30,Old regrowth,12
3.835,50,94,30,Old regrowth,12
4.41,125,94,30,Old regrowth,12
4.985,0,94,30,Old regrowth,12
5.555,25,94,30,Old regrowth,12
6.125,50,94,30,Old regrowth,12
6.695,0,94,30,Old regrowth,12
7.265,0,94,30,Old regrowth,12
7.84,0,94,30,Old regrowth,12
8.42,0,94,30,Old regrowth,12
-2.455,0,95,30,Old regrowth,12
-1.875,0,95,30,Old regrowth,12
-1.305,0,95,30,Old regrowth,12
-0.7345,0,95,30,Old regrowth,12
-0.163,0,95,30,Old regrowth,12
0.409,150,95,30,Old regrowth,12
0.9825,200,95,30,Old regrowth,12
1.555,200,95,30,Old regrowth,12
2.125,200,95,30,Old regrowth,12
2.695,125,95,30,Old regrowth,12
3.265,50,95,30,Old regrowth,12
3.835,175,95,30,Old regrowth,12
4.41,50,95,30,Old regrowth,12
4.985,0,95,30,Old regrowth,12
5.555,0,95,30,Old regrowth,12
6.125,0,95,30,Old regrowth,12
6.695,0,95,30,Old regrowth,12
7.265,0,95,30,Old regrowth,12
7.84,0,95,30,Old regrowth,12
8.42,0,95,30,Old regrowth,12
-2.455,0,96,31,Old regrowth,3
-1.875,0,96,31,Old regrowth,3
-1.305,0,96,31,Old regrowth,3
-0.7345,0,96,31,Old regrowth,3
-0.163,0,96,31,Old regrowth,3
0.409,0,96,31,Old regrowth,3
0.9825,0,96,31,Old regrowth,3
1.555,0,96,31,Old regrowth,3
2.125,44.4444444444,96,31,Old regrowth,3
2.695,133.3333333333,96,31,Old regrowth,3
3.265,266.6666666667,96,31,Old regrowth,3
3.835,222.2222222222,96,31,Old regrowth,3
4.41,266.6666666667,96,31,Old regrowth,3
4.985,222.2222222222,96,31,Old regrowth,3
5.555,44.4444444444,96,31,Old regrowth,3
6.125,44.4444444444,96,31,Old regrowth,3
6.695,0,96,31,Old regrowth,3
7.265,0,96,31,Old regrowth,3
7.84,0,96,31,Old regrowth,3
8.42,0,96,31,Old regrowth,3
-2.455,0,97,32,Young regrowth,12
-1.875,0,97,32,Young regrowth,12
-1.305,0,97,32,Young regrowth,12
-0.7345,44.4444444444,97,32,Young regrowth,12
-0.163,88.8888888889,97,32,Young regrowth,12
0.409,177.7777777778,97,32,Young regrowth,12
0.9825,177.7777777778,97,32,Young regrowth,12
1.555,177.7777777778,97,32,Young regrowth,12
2.125,533.3333333333,97,32,Young regrowth,12
2.695,266.6666666667,97,32,Young regrowth,12
3.265,400,97,32,Young regrowth,12
3.835,533.3333333333,97,32,Young regrowth,12
4.41,488.8888888889,97,32,Young regrowth,12
4.985,88.8888888889,97,32,Young regrowth,12
5.555,0,97,32,Young regrowth,12
6.125,0,97,32,Young regrowth,12
6.695,0,97,32,Young regrowth,12
7.265,0,97,32,Young regrowth,12
7.84,0,97,32,Young regrowth,12
8.42,0,97,32,Young regrowth,12
-2.455,0,98,32,Young regrowth,12
-1.875,0,98,32,Young regrowth,12
-1.305,0,98,32,Young regrowth,12
-0.7345,44.4444444444,98,32,Young regrowth,12
-0.163,0,98,32,Young regrowth,12
0.409,177.7777777778,98,32,Young regrowth,12
0.9825,311.1111111111,98,32,Young regrowth,12
1.555,266.6666666667,98,32,Young regrowth,12
2.125,266.6666666667,98,32,Young regrowth,12
2.695,488.8888888889,98,32,Young regrowth,12
3.265,533.3333333333,98,32,Young regrowth,12
3.835,622.2222222222,98,32,Young regrowth,12
4.41,266.6666666667,98,32,Young regrowth,12
4.985,133.3333333333,98,32,Young regrowth,12
5.555,0,98,32,Young regrowth,12
6.125,0,98,32,Young regrowth,12
6.695,0,98,32,Young regrowth,12
7.265,0,98,32,Young regrowth,12
7.84,0,98,32,Young regrowth,12
8.42,0,98,32,Young regrowth,12
-2.455,0,99,32,Young regrowth,12
-1.875,0,99,32,Young regrowth,12
-1.305,0,99,32,Young regrowth,12
-0.7345,44.4444444444,99,32,Young regrowth,12
-0.163,88.8888888889,99,32,Young regrowth,12
0.409,88.8888888889,99,32,Young regrowth,12
0.9825,311.1111111111,99,32,Young regrowth,12
1.555,666.6666666667,99,32,Young regrowth,12
2.125,222.2222222222,99,32,Young regrowth,12
2.695,533.3333333333,99,32,Young regrowth,12
3.265,533.3333333333,99,32,Young regrowth,12
3.835,355.5555555556,99,32,Young regrowth,12
4.41,355.5555555556,99,32,Young regrowth,12
4.985,44.4444444444,99,32,Young regrowth,12
5.555,0,99,32,Young regrowth,12
6.125,0,99,32,Young regrowth,12
6.695,0,99,32,Young regrowth,12
7.265,0,99,32,Young regrowth,12
7.84,0,99,32,Young regrowth,12
8.42,0,99,32,Young regrowth,12
-2.455,0,100,32,Young regrowth,12
-1.875,0,100,32,Young regrowth,12
-1.305,0,100,32,Young regrowth,12
-0.7345,0,100,32,Young regrowth,12
-0.163,133.3333333333,100,32,Young regrowth,12
0.409,266.6666666667,100,32,Young regrowth,12
0.9825,311.1111111111,100,32,Young regrowth,12
1.555,666.6666666667,100,32,Young regrowth,12
2.125,1022.2222222222,100,32,Young regrowth,12
2.695,755.5555555556,100,32,Young regrowth,12
3.265,711.1111111111,100,32,Young regrowth,12
3.835,755.5555555556,100,32,Young regrowth,12
4.41,311.1111111111,100,32,Young regrowth,12
4.985,0,100,32,Young regrowth,12
5.555,0,100,32,Young regrowth,12
6.125,0,100,32,Young regrowth,12
6.695,0,100,32,Young regrowth,12
7.265,0,100,32,Young regrowth,12
7.84,0,100,32,Young regrowth,12
8.42,0,100,32,Young regrowth,12
-2.455,0,101,33,Planting,12
-1.875,0,101,33,Planting,12
-1.305,0,101,33,Planting,12
-0.7345,0,101,33,Planting,12
-0.163,0,101,33,Planting,12
0.409,0,101,33,Planting,12
0.9825,0,101,33,Planting,12
1.555,0,101,33,Planting,12
2.125,0,101,33,Planting,12
2.695,8.3333333333,101,33,Planting,12
3.265,0,101,33,Planting,12
3.835,25,101,33,Planting,12
4.41,58.3333333333,101,33,Planting,12
4.985,75,101,33,Planting,12
5.555,50,101,33,Planting,12
6.125,0,101,33,Planting,12
6.695,0,101,33,Planting,12
7.265,0,101,33,Planting,12
7.84,0,101,33,Planting,12
8.42,0,101,33,Planting,12
-2.455,0,102,33,Planting,12
-1.875,0,102,33,Planting,12
-1.305,0,102,33,Planting,12
-0.7345,0,102,33,Planting,12
-0.163,0,102,33,Planting,12
0.409,0,102,33,Planting,12
0.9825,0,102,33,Planting,12
1.555,0,102,33,Planting,12
2.125,0,102,33,Planting,12
2.695,0,102,33,Planting,12
3.265,16.6666666667,102,33,Planting,12
3.835,25,102,33,Planting,12
4.41,25,102,33,Planting,12
4.985,116.6666666667,102,33,Planting,12
5.555,25,102,33,Planting,12
6.125,8.3333333333,102,33,Planting,12
6.695,0,102,33,Planting,12
7.265,0,102,33,Planting,12
7.84,0,102,33,Planting,12
8.42,0,102,33,Planting,12
-2.455,0,103,33,Planting,12
-1.875,0,103,33,Planting,12
-1.305,0,103,33,Planting,12
-0.7345,0,103,33,Planting,12
-0.163,0,103,33,Planting,12
0.409,0,103,33,Planting,12
0.9825,0,103,33,Planting,12
1.555,0,103,33,Planting,12
2.125,0,103,33,Planting,12
2.695,16.6666666667,103,33,Planting,12
3.265,33.3333333333,103,33,Planting,12
3.835,50,103,33,Planting,12
4.41,41.6666666667,103,33,Planting,12
4.985,83.3333333333,103,33,Planting,12
5.555,16.6666666667,103,33,Planting,12
6.125,8.3333333333,103,33,Planting,12
6.695,0,103,33,Planting,12
7.265,0,103,33,Planting,12
7.84,0,103,33,Planting,12
8.42,0,103,33,Planting,12
-2.455,0,104,34,Planting,3
-1.875,0,104,34,Planting,3
-1.305,0,104,34,Planting,3
-0.7345,0,104,34,Planting,3
-0.163,0,104,34,Planting,3
0.409,6.25,104,34,Planting,3
0.9825,0,104,34,Planting,3
1.555,6.25,104,34,Planting,3
2.125,12.5,104,34,Planting,3
2.695,37.5,104,34,Planting,3
3.265,6.25,104,34,Planting,3
3.835,50,104,34,Planting,3
4.41,31.25,104,34,Planting,3
4.985,37.5,104,34,Planting,3
5.555,25,104,34,Planting,3
6.125,6.25,104,34,Planting,3
6.695,0,104,34,Planting,3
7.265,0,104,34,Planting,3
7.84,0,104,34,Planting,3
8.42,0,104,34,Planting,3
-2.455,0,105,34,Planting,3
-1.875,0,105,34,Planting,3
-1.305,0,105,34,Planting,3
-0.7345,0,105,34,Planting,3
-0.163,0,105,34,Planting,3
0.409,0,105,34,Planting,3
0.9825,12.5,105,34,Planting,3
1.555,12.5,105,34,Planting,3
2.125,6.25,105,34,Planting,3
2.695,0,105,34,Planting,3
3.265,12.5,105,34,Planting,3
3.835,0,105,34,Planting,3
4.41,25,105,34,Planting,3
4.985,37.5,105,34,Planting,3
5.555,37.5,105,34,Planting,3
6.125,18.75,105,34,Planting,3
6.695,0,105,34,Planting,3
7.265,0,105,34,Planting,3
7.84,0,105,34,Planting,3
8.42,0,105,34,Planting,3
-2.455,0,106,34,Planting,3
-1.875,0,106,34,Planting,3
-1.305,0,106,34,Planting,3
-0.7345,0,106,34,Planting,3
-0.163,0,106,34,Planting,3
0.409,0,106,34,Planting,3
0.9825,0,106,34,Planting,3
1.555,0,106,34,Planting,3
2.125,6.25,106,34,Planting,3
2.695,0,106,34,Planting,3
3.265,6.25,106,34,Planting,3
3.835,25,106,34,Planting,3
